original_trip_id,origin_lat,origin_lon,dest_lat,dest_lon,bike_duration,bike_distance,walktransit_duration,walktransit_distance,n_segments_walktransit,modes_used_walktransit,multimodal_duration,multimodal_distance,n_segments_multimodal,modes_used_multimodal
522DF7B1F218F205,42.396105,-71.139459,42.414705,-71.152377,13.9,2579,24.6,3138,3,WALK + BUS,13.9,2579,1,BICYCLE
523555846C3567E5,42.355115652,-71.061141014,42.35892,-71.057629,5.9,625,3.8,566,2,WALK + SUBWAY,5.9,625,1,BICYCLE
5257D6BE858A0C9C,42.3501931980864,-71.0774418711662,42.3515966246532,-71.0756166279316,6.8,405,4.7,314,1,WALK,6.8,405,1,BICYCLE
52752FD5D7AF47BB,42.36507,-71.1031,42.3581,-71.093198,8.6,1182,6.3,1228,3,WALK + BUS,8.6,1182,1,BICYCLE
527F382C26345223,42.396386809455,-71.1201130600603,42.3836389482227,-71.1085367202759,16.4,2426,22,2848,2,WALK + BUS,13.7,2332,3,BICYCLE + BUS + WALK
52EAAF8184FF49F3,42.4008795015956,-71.1259079338379,42.3853676521843,-71.1377567052841,18.8,3265,35.7,3730,5,WALK + BUS + SUBWAY,16.8,3103,3,BICYCLE + BUS + WALK
52EB4298E4756AB4,42.363564989894,-71.1004418404809,42.3617804396061,-71.1080995202065,6.3,949,10.4,1249,3,WALK + BUS,6.3,949,1,BICYCLE
5335C0B2FDF25DB1,42.36722,-71.08903,42.3625,-71.08822,5,624,10.6,646,1,WALK,5,624,1,BICYCLE
5353BAB41BB97044,42.3488038228339,-71.0823690891266,42.317642,-71.056664,36.1,4967,36.9,5793,7,WALK + BUS,36.1,4967,1,BICYCLE
53585C815ADFB618,42.372076579154,-71.0899543390588,42.3374174845973,-71.1028611660004,50.9,5427,31.2,7106,3,WALK + BUS,29.9,6623,3,BICYCLE + BUS + WALK
536017157AE18E1B,42.363564989894,-71.1004418404809,42.3624278429124,-71.0849547386169,13.9,2080,10,2026,3,WALK + SUBWAY,9.2,1986,3,BICYCLE + SUBWAY + WALK
537D356A5A712613,42.3719772596339,-71.0758584738323,42.354979,-71.063348,24.1,3029,18.9,3077,3,WALK + TRAM,17.5,3038,3,BICYCLE + SUBWAY + WALK
537FCA006369E124,42.3413561576735,-71.0833695345082,42.300923,-71.114249,30.4,5560,15.6,5295,2,WALK + SUBWAY,18.2,5575,3,BICYCLE + SUBWAY + WALK
53CE7305E0BA9DEA,42.372076579154,-71.0899543390588,42.3595732010904,-71.1012947559357,15.8,2075,21.8,3378,3,WALK + BUS,15.8,2075,1,BICYCLE
53E6569FE06FD59B,42.358341813,-71.0929811,42.345392,-71.069616,33.5,3578,24.3,3836,5,WALK + BUS + TRAM,33.5,3578,1,BICYCLE
53E7E60C9B13E796,42.3508268066909,-71.0898108780384,42.3581,-71.093198,14.5,943,6.7,1384,3,WALK + BUS,12.1,1864,3,BICYCLE + BUS + WALK
53EB1C5F7E908B38,42.350406,-71.108279,42.3509614442122,-71.0778281092644,19.9,2794,17.1,2868,3,WALK + TRAM,16.5,2920,3,BICYCLE + TRAM + WALK
53EC8BEAC200F5A1,42.372954011,-71.094595194,42.3940722366589,-71.1113369464874,24.9,4091,26.5,3874,4,BUS + WALK,24.9,4091,1,BICYCLE
53F65D7CD2D82E7D,42.3495894236824,-71.0794677917329,42.3489528466951,-71.1603167653084,60.9,8995,22.5,7323,4,WALK + TRAM + BUS,25.9,7296,5,BICYCLE + TRAM + WALK + BUS
53FEDDDBED96CD1C,42.348188639,-71.139992356,42.352175,-71.055547,63.3,8968,42.6,9124,3,WALK + RAIL,38.4,16988,5,BICYCLE + BUS + WALK
5416A21AACC5A1C5,42.340835,-71.0816197,42.3495440311425,-71.0724207387284,12.5,1763,15.1,1761,3,WALK + SUBWAY,12.5,1763,1,BICYCLE
542591B82BEE11DD,42.338514601786,-71.0740408301354,42.3515860011985,-71.0456925630569,28.6,4426,20.5,3478,5,WALK + BUS,28.6,4426,1,BICYCLE
5438339933CE6457,42.3796478996753,-71.0954047567248,42.374878467441,-71.0638349876717,31.5,4384,22.1,4194,5,WALK + BUS,25.3,4992,5,BICYCLE + BUS + WALK
54B0871CD148A036,42.352261,-71.123831,42.349243769553,-71.0972820969255,18.6,2359,17.9,2693,3,WALK + BUS,18.6,2359,1,BICYCLE
54DE8B1A60D4D362,42.3514819346086,-71.0443608462811,42.3514819346086,-71.0443608462811,0.4,101,0.7,95,1,WALK,0.4,101,1,BICYCLE
54FA6F72320EEE0A,42.3613583766225,-71.0967027397783,42.372076579154,-71.0899543390588,14.2,1731,21,2121,3,WALK + BUS,14.2,1731,1,BICYCLE
553902211B12CAB0,42.362352967,-71.088284373,42.373379,-71.111075,27,3600,18.3,2934,3,WALK + BUS,16.9,2567,3,BICYCLE + BUS + WALK
555299D9081DF3D3,42.3533905070523,-71.0445713996887,42.3533905070523,-71.0445713996887,0,16,0.1,54,1,WALK,0,16,1,BICYCLE
555AE31B959CF3AE,42.348706,-71.097009,42.34949599514,-71.1005759239197,3,430,5.9,356,1,WALK,3,430,1,BICYCLE
556FD9EE228D32C9,42.351356,-71.059367,42.351356,-71.059367,0.3,35,0.7,275,1,WALK,0.3,35,1,BICYCLE
55728A536C6B16AA,42.3642634406385,-71.1182756971175,42.3572185031765,-71.1138716340065,6.8,1136,18.8,1297,1,WALK,6.8,1136,1,BICYCLE
55A78E3179402A34,42.369061,-71.079999,42.369885,-71.069957,9.6,1207,18.8,1185,1,WALK,9.6,1207,1,BICYCLE
55BD92B1A751626F,42.3391085,-71.0514432,42.3558543552201,-71.0545974599881,23.2,2586,16.8,2916,4,WALK + BUS + SUBWAY,20.9,2600,3,BICYCLE + SUBWAY + WALK
55C475FA19551719,42.317642,-71.056664,42.307852242385,-71.0651224851608,23.4,1607,22.5,2993,3,WALK + BUS,20.2,2310,3,BICYCLE + BUS + WALK
55E3C2DB4BF2A535,42.291713715,-71.057364941,42.3488102618827,-71.041677440553,75.3,11525,35.5,10525,6,WALK + BUS + SUBWAY,37.7,10483,5,BICYCLE + SUBWAY + WALK + BUS
55F81E374A95B083,42.366277,-71.09169,42.370803,-71.104412,18.6,2178,9,1302,3,WALK + BUS,10.6,1363,3,BICYCLE + BUS + WALK
561407D8C061FACC,42.400877,-71.116772,42.417724,-71.108102,25,2733,19.5,4014,2,WALK + BUS,25,2733,1,BICYCLE
566F4B2C6F757CCE,42.358494490393,-71.0542646987597,42.3474062052521,-71.0867841495565,33.8,4013,23.1,3577,3,WALK + TRAM,19.7,3778,3,BICYCLE + TRAM + WALK
569019D5AED9F3BA,42.35892,-71.057629,42.365673,-71.064263,13.7,1386,11.1,1227,2,SUBWAY + WALK,13.7,1386,1,BICYCLE
56A5A2F675E5EBDC,42.3641190352315,-71.028767824173,42.3641190352315,-71.028767824173,0.1,62,0.4,62,1,WALK,0.1,62,1,BICYCLE
56CA59312B29CA78,42.352175,-71.055547,42.352175,-71.055547,0,20,0,55,1,WALK,0,20,1,BICYCLE
56DBD44394395888,42.4142729429399,-71.0447965565982,42.4142729429399,-71.0447965565982,0.5,76,0.7,111,1,WALK,0.5,76,1,BICYCLE
570F89FC581DF52B,42.3692390748592,-71.1168703436852,42.3664467385295,-71.0765460133553,32.5,4774,29.8,4225,5,WALK + BUS + SUBWAY,30.1,3937,3,BICYCLE + SUBWAY + WALK
57384EC153C159A7,42.3595732010904,-71.1012947559357,42.348717,-71.085954,25.3,2843,19.3,2583,3,WALK + BUS,15.6,2666,3,BICYCLE + BUS + WALK
57866C80F0BC44E5,42.335741,-71.03877,42.344792,-71.044024,15.6,2156,12.7,1907,3,WALK + BUS,11.6,1889,3,BICYCLE + BUS + WALK
579725C5198E7CDB,42.345392,-71.069616,42.3508268066909,-71.0898108780384,20.3,2467,19.7,2546,5,WALK + BUS + TRAM,20.3,2467,1,BICYCLE
57C35BB334FF9482,42.375603,-71.064608,42.365188,-71.060788,15,2138,13.9,1828,3,WALK + SUBWAY,15,2138,1,BICYCLE
57EB7D241E6504E0,42.370803,-71.104412,42.354979,-71.063348,39.1,4888,25.5,4696,3,WALK + SUBWAY,21.8,4775,3,BICYCLE + SUBWAY + WALK
5800080E228EAC7D,42.3488038228339,-71.0823690891266,42.3689518054073,-71.1099877953529,37.3,4011,23.3,3591,3,WALK + BUS,21.8,3686,3,BICYCLE + BUS + WALK
58012F2910B1E320,42.369885,-71.069957,42.375603,-71.064608,11.4,1606,19,1096,1,WALK,11.4,1606,1,BICYCLE
583490A641916DC9,42.338431795291,-71.0816904992498,42.3121203,-71.1142981,28.1,4753,27.8,5354,2,WALK + BUS,23.4,5430,3,BICYCLE + BUS + WALK
585D39C53BEAB31F,42.3359589794331,-71.0462289956104,42.3581,-71.093198,56,6555,31.8,6977,6,WALK + BUS + SUBWAY,35.1,7092,7,BICYCLE + BUS + WALK + SUBWAY
585F5728368A9695,42.3502102,-71.0446705,42.344137,-71.052608,10.4,1384,19.7,1211,1,WALK,10.4,1384,1,BICYCLE
585F7CB5970D823E,42.3607929685827,-71.0711896233715,42.3518280689207,-71.0678113811173,17,1372,13.3,1801,4,WALK + SUBWAY + TRAM,17,1372,1,BICYCLE
587F0E20B7AF6291,42.36722,-71.08903,42.366277,-71.09169,5.5,495,6.3,398,1,WALK,5.5,495,1,BICYCLE
588D163B6BBC10E4,42.3509614442122,-71.0778281092644,42.356052,-71.069849,13.8,1242,15,1376,3,WALK + TRAM,13.8,1242,1,BICYCLE
58A7E5C35B6B29F6,42.365673,-71.064263,42.4033694623001,-71.0473144054959,66.1,7797,37.4,13931,7,WALK + RAIL + SUBWAY + BUS,32.2,8624,5,BICYCLE + SUBWAY + WALK + BUS
58BC4F13046C1E44,42.352052,-71.07036,42.352052,-71.07036,0.2,16,0.4,210,1,WALK,0.2,16,1,BICYCLE
58C6B7462846153E,42.363564989894,-71.1004418404809,42.3629016,-71.0915669,7.6,1259,12.6,825,1,WALK,7.6,1259,1,BICYCLE
58D6E6C1D7AC1490,42.343048583901,-71.0580343009133,42.342958,-71.067052,8.7,1335,8.8,1746,3,WALK + BUS,8.7,1335,1,BICYCLE
58DB52D50659C46E,42.370744,-71.044201,42.370744,-71.044201,0.3,102,0.5,126,1,WALK,0.3,102,1,BICYCLE
59065871691EE9A3,42.3556012132793,-71.1039447784424,42.3621312344991,-71.0911560058594,11.6,1356,10.1,1615,3,WALK + BUS,11.6,1356,1,BICYCLE
59065C3A3A19E9F0,42.354979,-71.063348,42.3695529775651,-71.0857901498093,29.3,3645,26.5,3636,5,WALK + SUBWAY + BUS,29.3,3645,1,BICYCLE
5931610B2B5137DC,42.333348036,-71.101237655,42.3350989929096,-71.0790377855301,19.2,2606,22.7,3003,5,WALK + BUS,19.2,2606,1,BICYCLE
5938A2428F3C477A,42.338629,-71.1065,42.33392270137,-71.1044650898293,8,936,13.3,787,1,WALK,8,936,1,BICYCLE
5965367AE9FB9077,42.360859373533,-71.0855185800756,42.360859373533,-71.0855185800756,0.1,92,0.3,92,1,WALK,0.1,92,1,BICYCLE
59A00410658A9B7C,42.3952218703107,-71.1442190409798,42.390821,-71.143946,6.4,1339,19.5,1288,1,WALK,6.4,1339,1,BICYCLE
59C6D8FDA91C5EE0,42.373250961,-71.118470311,42.3474062052521,-71.0867841495565,37.6,5540,15.8,4355,3,WALK + BUS,20.6,4337,3,BICYCLE + BUS + WALK
59D01BBC9362D5CC,42.396386809455,-71.1201130600603,42.406302,-71.132446,15.4,2298,11,1743,2,WALK + BUS,15.4,2298,1,BICYCLE
59DD3575125B67FE,42.359086,-71.05971,42.339858271263,-71.1342117109598,60.6,8460,31.6,7217,3,WALK + TRAM,34.6,7301,3,BICYCLE + TRAM + WALK
59FAB0BE96269FD2,42.3952218703107,-71.1442190409798,42.390821,-71.143946,6.4,1339,19.5,1288,1,WALK,6.4,1339,1,BICYCLE
5A1333341DD6CCE9,42.3622417865092,-71.0831107199192,42.3636929,-71.0875672,6.8,770,5.6,616,2,WALK + BUS,6.8,770,1,BICYCLE
5A1381B1BEEF01B1,42.35066667,-71.06830556,42.341332,-71.076847,10.5,1475,15.5,2493,4,WALK + BUS,10.5,1475,1,BICYCLE
5A269C3714411D62,42.3695529775651,-71.0857901498093,42.3514819346086,-71.0443608462811,45.7,5410,33.3,4926,4,WALK + SUBWAY + BUS,25.3,4867,5,BICYCLE + SUBWAY + WALK + BUS
5A59AADC9B9630E5,42.331184,-71.095171,42.317873293456,-71.0824307799339,17.8,2577,12,2678,3,WALK + BUS,17.8,2577,1,BICYCLE
5A5B2E721F2B8257,42.3711972775941,-71.0975986719132,42.341814,-71.090179,39.9,4113,36.3,4159,3,WALK + BUS,27.7,3799,3,BICYCLE + BUS + WALK
5A8BB336D5C5FF7B,42.3581,-71.093198,42.3402464476889,-71.1516880617455,44,6564,33.4,7536,4,WALK + BUS + TRAM,36.4,6699,5,BICYCLE + BUS + WALK + TRAM
5AB2B599672E412C,42.365188,-71.060788,42.3515860011985,-71.0456925630569,24.8,2722,16,3427,3,WALK + BUS,19.4,2715,3,BICYCLE + BUS + WALK
5AB4F2ACA4098461,42.3474062052521,-71.0867841495565,42.339202,-71.090511,10.9,1324,14.5,1591,3,WALK + TRAM,10.9,1324,1,BICYCLE
5AC086111DF373AE,42.35892,-71.057629,42.369931,-71.073526,22.1,2745,14.6,2540,2,SUBWAY + WALK,20.2,2723,3,BICYCLE + SUBWAY + WALK
5AC16881415299BC,42.352052,-71.07036,42.3499282823006,-71.0773920686643,9.5,918,3.2,724,2,WALK + TRAM,9.5,918,1,BICYCLE
5B080725581ECC0F,42.349224693383,-71.1327530257859,42.347241,-71.105301,18.2,2796,21.2,2696,3,WALK + TRAM,18.2,2796,1,BICYCLE
5B1B419783FFA11E,42.3465200399841,-71.0806577654512,42.3446506288783,-71.0973250122697,15.4,2312,21.4,2154,3,WALK + BUS,15.4,2312,1,BICYCLE
5B6325D88E2271D1,42.397828,-71.130516,42.397828,-71.130516,0.1,9,0.2,51,1,WALK,0.1,9,1,BICYCLE
5B741AF0FAA20FAE,42.3977833996125,-71.1059400446538,42.392525,-71.105587,6,916,13.5,882,3,WALK + BUS,6,916,1,BICYCLE
5B8E69EDD063DA4E,42.356052,-71.069849,42.344792,-71.044024,32.1,3119,28.4,2821,3,WALK + BUS,25.5,2915,3,BICYCLE + BUS + WALK
5BA0005710A4DA3D,42.3655072850565,-71.0801375997653,42.365673,-71.064263,18,1940,24.4,2221,3,WALK + TRAM,18,1940,1,BICYCLE
5BA9ECBFA78CB120,42.3556012132793,-71.1039447784424,42.36507,-71.1031,13,1874,17.1,1419,3,WALK + BUS,13,1874,1,BICYCLE
5BBB776FAE2B3D0D,42.3477634541475,-71.0453599691391,42.357143,-71.050699,21,2363,10.3,2260,3,WALK + BUS,14.6,2972,3,BICYCLE + BUS + WALK
5BD076ADF0EDD4CC,42.348706,-71.097009,42.3515966246532,-71.0756166279316,18,2264,15,2024,3,WALK + TRAM,18,2264,1,BICYCLE
5BDFAC4EFCA19138,42.3515860011985,-71.0456925630569,42.336448,-71.023739,32,4051,22,3722,6,WALK + BUS,20.3,4064,4,BICYCLE + BUS + WALK
5BE1B91A61FDCD90,42.3098192486179,-71.0601993838282,42.292917,-71.06575,24.4,2864,23.1,3369,2,WALK + SUBWAY,24.4,2864,1,BICYCLE
5BF35633AE51F871,42.3508268066909,-71.0898108780384,42.3722168027866,-71.121880710125,31,5274,21.4,4133,4,WALK + BUS + SUBWAY,31,5274,1,BICYCLE
5C0DFF5EE6D41768,42.3689518054073,-71.1099877953529,42.348717,-71.085954,34.6,4040,16.6,3611,3,WALK + BUS,21.8,3918,3,BICYCLE + BUS + WALK
5C1005EFBAD494ED,42.362811,-71.056067,42.3553350194126,-71.0582291708306,13.5,1184,12,1401,3,WALK + SUBWAY,13.5,1184,1,BICYCLE
5C3B87094CE18B60,42.3584776443481,-71.0613512992859,42.357753094652,-71.1039340496063,35.9,4870,35.3,5154,3,WALK + SUBWAY,35.9,4870,1,BICYCLE
5C51D85A63D86735,42.3730797979349,-71.0863423366573,42.380078,-71.090098,12.5,1134,15.3,967,1,WALK,12.5,1134,1,BICYCLE
5C6AC051EB5E8002,42.371141,-71.076198,42.3508268066909,-71.0898108780384,26.5,3110,29.5,5638,3,WALK + TRAM,26.5,3110,1,BICYCLE
5C72184E22D747D6,42.3867480204506,-71.1190187931061,42.40449,-71.123413,20.6,2954,17.4,2566,5,WALK + SUBWAY + BUS,20.6,2954,1,BICYCLE
5C9B5F67FB560E2F,42.371848,-71.060292,42.3836389482227,-71.1085367202759,32.5,5699,38.9,7782,4,WALK + RAIL + BUS,24.1,5436,3,BICYCLE + BUS + WALK
5CA9B17ADA7165CD,42.362647791186,-71.1000609397888,42.368605242482,-71.0993018560566,10.3,1339,9.6,1284,4,WALK + BUS,10.3,1339,1,BICYCLE
5CDDCADB08F683FC,42.364761114,-71.059138417,42.3741245494265,-71.0548119993837,13.4,1717,12.6,1841,3,WALK + BUS,13.4,1717,1,BICYCLE
5D5426F97E0E7AA8,42.3581,-71.093198,42.3622417865092,-71.0831107199192,9.7,1384,19.6,1186,1,WALK,9.7,1384,1,BICYCLE
5D63A173AC835701,42.4008795015956,-71.1259079338379,42.3895243630576,-71.1169414036431,18,2696,13.1,1996,5,WALK + BUS + SUBWAY,16.4,2598,3,BICYCLE + SUBWAY + WALK
5D7748931687342E,42.363765597,-71.087458253,42.369931,-71.073526,13.3,1920,20.4,3398,3,BUS + WALK,13.3,1920,1,BICYCLE
5D9AEBA859B43F54,42.348706,-71.097009,42.3647389869179,-71.0593490302563,32.9,5253,22.7,4548,3,WALK + TRAM,28.3,4976,3,BICYCLE + TRAM + WALK
5DB57C6B4952269A,42.30651474,-71.107666731,42.3553350194126,-71.0582291708306,56.7,8293,32,7563,3,WALK + SUBWAY,29.6,7582,3,BICYCLE + SUBWAY + WALK
5DF9513464CABA19,42.341814,-71.090179,42.338431795291,-71.0816904992498,7.5,1022,15.5,977,1,WALK,7.5,1022,1,BICYCLE
5DFC06937293BE13,42.3636929,-71.0875672,42.356052,-71.069849,19,2771,18.4,2136,3,WALK + SUBWAY,19,2771,1,BICYCLE
5E1F6222F53078CA,42.36722,-71.08903,42.3401151224924,-71.1006188392639,38.1,3988,26.5,6456,3,WALK + BUS,28.8,6612,3,BICYCLE + BUS + WALK
5E2B7E77DC536422,42.36507,-71.1031,42.3465200399841,-71.0806577654512,34.3,3406,16.5,3663,4,WALK + BUS + TRAM,19.4,3631,5,BICYCLE + BUS + WALK + TRAM
5E2CDD1733708ED2,42.3528376,-71.1296752,42.3501931980864,-71.0774418711662,42.7,5162,28,4539,3,WALK + TRAM,26.2,4862,3,BICYCLE + TRAM + WALK
5E37ADC25060CC9D,42.3124239902981,-71.0961690545082,42.316902,-71.091946,5.1,776,12.5,726,1,WALK,5.1,776,1,BICYCLE
5E44B19422558691,42.3711972775941,-71.0975986719132,42.3664204,-71.0885418,13.5,1396,14.9,1310,3,WALK + BUS,13.5,1396,1,BICYCLE
5E4A1932327C0E79,42.3474062052521,-71.0867841495565,42.3446506288783,-71.0973250122697,10.5,1289,16.6,1009,1,WALK,10.5,1289,1,BICYCLE
5E6E82F64C879DCC,42.3627738854961,-71.1576485449041,42.3615457081725,-71.1377620697022,16.5,2535,10.8,1712,3,WALK + BUS,16.5,2535,1,BICYCLE
5E7656CDE0212A0A,42.3461970765555,-71.1072868108749,42.3581,-71.093198,26.8,3052,15.3,3387,5,WALK + TRAM + BUS,20.8,3364,3,BICYCLE + BUS + WALK
5E80C7F081388189,42.369536,-71.039431,42.369536,-71.039431,0.2,82,0.5,86,1,WALK,0.2,82,1,BICYCLE
5E8267C1623740B1,42.373268,-71.118579,42.3895243630576,-71.1169414036431,20.6,2315,9.8,2034,3,WALK + SUBWAY,15.7,2065,3,BICYCLE + BUS + WALK
5E914CBE0A611F1A,42.349243769553,-71.0972820969255,42.351911,-71.123798,17.3,2485,10,2878,3,WALK + BUS,9.9,2703,3,BICYCLE + BUS + WALK
5E97AB0506F60A74,42.348717,-71.085954,42.30791,-71.080952,48.4,6385,40.7,7560,5,WALK + BUS,36.9,6298,3,BICYCLE + BUS + WALK
5EB872F7A7134BA9,42.3741245494265,-71.0548119993837,42.352175,-71.055547,36,3741,30.3,3504,3,WALK + BUS,23.9,4078,3,BICYCLE + BUS + WALK
5ED6A7BF6AAE361A,42.3502102,-71.0446705,42.357143,-71.050699,13.6,1178,16.7,2587,3,WALK + BUS,13.6,1178,1,BICYCLE
5F034FB4665123DE,42.348717,-71.085954,42.366426,-71.105495,34.5,3099,14.7,2865,2,WALK + BUS,18.9,2970,3,BICYCLE + BUS + WALK
5F0DCFEACDA4DA3E,42.4093539551816,-71.1490651872737,42.397828,-71.130516,15.3,2896,11.6,2131,3,WALK + BUS,13.4,2537,3,BICYCLE + BUS + WALK
5F1D9F2798D1430F,42.35066667,-71.06830556,42.348706,-71.097009,25.4,3015,17.5,2695,3,WALK + TRAM,16.4,2696,3,BICYCLE + TRAM + WALK
5F27E6C5395EAE85,42.360766292,-71.071330905,42.3643558902798,-71.0695936904267,6.2,844,8.8,557,1,WALK,6.2,844,1,BICYCLE
5F44B48B776D9EBA,42.373268,-71.118579,42.368605242482,-71.0993018560566,17,2248,17.2,2477,3,WALK + BUS,17,2248,1,BICYCLE
5F46DAE5E6C5CEBD,42.3743392537052,-71.1196643114636,42.3895243630576,-71.1169414036431,18.9,2219,11.8,1982,3,WALK + BUS,14,1969,3,BICYCLE + BUS + WALK
5F4D73706170FFC2,42.3495440311425,-71.0724207387284,42.3719772596339,-71.0758584738323,33.6,3727,24.7,4373,3,WALK + TRAM,22.7,4388,3,BICYCLE + TRAM + WALK
5F4F62FA5ABA9ABE,42.349224693383,-71.1327530257859,42.347241,-71.105301,18.2,2796,21.2,2696,3,WALK + TRAM,18.2,2796,1,BICYCLE
5F776926D916B076,42.3655072850565,-71.0801375997653,42.3366100573043,-71.1100468039513,42.5,6495,31.9,6058,4,WALK + BUS,26.1,6084,4,BICYCLE + BUS + WALK
5F9326BCC353CC5F,42.3556012132793,-71.1039447784424,42.350406,-71.108279,15.2,1389,21,1250,1,WALK,15.2,1389,1,BICYCLE
5F9BCF46C8656818,42.349224693383,-71.1327530257859,42.341598,-71.123338,11.2,1970,11.8,1682,3,WALK + BUS,11.2,1970,1,BICYCLE
5FA58E0471781E07,42.3528376,-71.1296752,42.3796478996753,-71.0954047567248,39.2,5825,35.5,6365,4,WALK + BUS,32.9,6371,3,BICYCLE + BUS + WALK
5FB04266D6860DFC,42.363564989894,-71.1004418404809,42.3595732010904,-71.1012947559357,4.5,793,10.2,603,1,WALK,4.5,793,1,BICYCLE
5FB301423AA68F72,42.372076579154,-71.0899543390588,42.3719767846798,-71.0720049597217,14.4,2038,16.3,1918,3,WALK + BUS,14.4,2038,1,BICYCLE
5FC2DAEB691433BD,42.3670740714909,-71.0767927765846,42.3810014303805,-71.1040252261319,28.5,4498,25.1,4213,3,WALK + BUS,25.4,4030,3,BICYCLE + BUS + WALK
601506B0FC88FE07,42.3483586281705,-71.1399721727685,42.3617804396061,-71.1080995202065,30.2,4557,30.5,3680,3,WALK + BUS,23,4096,3,BICYCLE + BUS + WALK
6025282741F774DA,42.291718,-71.062571,42.2916794287412,-71.0572634640994,7.8,640,9.4,640,1,WALK,7.8,640,1,BICYCLE
6030A7AEDFBB244D,42.371141,-71.076198,42.371141,-71.076198,0.4,9,0.7,90,1,WALK,0.4,9,1,BICYCLE
603F8BC0C40684AD,42.3660879738868,-71.0863360390977,42.3641265899667,-71.0873863200095,1.3,274,4.8,313,1,WALK,1.3,274,1,BICYCLE
6047D935907C9FAD,42.316902,-71.091946,42.339202,-71.090511,25.4,4054,28.5,4185,5,WALK + BUS,23.5,4448,3,BICYCLE + SUBWAY + WALK
6078FF07941AC41B,42.3499282823006,-71.0773920686643,42.369931,-71.073526,29.3,3015,24.7,4854,3,WALK + TRAM,29.3,3015,1,BICYCLE
60897A8F4246F138,42.35865593,-71.058357835,42.3428683507196,-71.1412784085587,62,8666,37.3,9028,4,WALK + TRAM + BUS,36.9,8970,5,BICYCLE + TRAM + WALK + BUS
60A6D88E415C1DEA,42.390088439,-71.038755655,42.3754491254704,-71.0391854868249,21.1,1923,12.3,1844,3,WALK + BUS,18.3,2353,3,BICYCLE + BUS + WALK
60CBE3BE457BF07D,42.368605242482,-71.0993018560566,42.3629016,-71.0915669,7,1282,18.2,1140,1,WALK,7,1282,1,BICYCLE
60D0E0829D244B75,42.3508268066909,-71.0898108780384,42.341814,-71.090179,13.4,1481,15.5,1336,3,WALK + BUS,13.4,1481,1,BICYCLE
60D26AB8A49CCA7C,42.341598,-71.123338,42.3516920188597,-71.1190348863602,9.9,1566,17.5,2842,5,WALK + BUS,9.9,1566,1,BICYCLE
60DEEE63DE093078,42.267902,-71.093641,42.2807251429203,-71.0861724243478,17.5,2523,12.5,2621,5,WALK + BUS,17.5,2523,1,BICYCLE
60EBF23557D3AA50,42.3425491373795,-71.0742144938786,42.3480741231744,-71.0765701532364,8.2,867,11.7,714,1,WALK,8.2,867,1,BICYCLE
60F3CA2E0F88B68E,42.3465200399841,-71.0806577654512,42.3642634406385,-71.1182756971175,35.7,5065,33.6,6598,3,WALK + BUS,35.7,5065,1,BICYCLE
60FD86F7D1132B9E,42.3436905571975,-71.1023528688111,42.3495894236824,-71.0794677917329,24.8,2310,16.7,2796,3,WALK + TRAM,17.8,2494,3,BICYCLE + TRAM + WALK
613B57BC871E1B4E,42.3480741231744,-71.0765701532364,42.377309,-71.094428,47.9,5746,29.5,6533,3,WALK + TRAM,30.2,6496,3,BICYCLE + TRAM + WALK
6174A3DC502F0A05,42.3461970765555,-71.1072868108749,42.396969,-71.123024,60.6,7132,33.4,8674,6,WALK + TRAM + BUS + SUBWAY,41.9,8709,5,BICYCLE + BUS + WALK + SUBWAY
617D72BBDFA668E5,42.363539,-71.111698,42.3473447317743,-71.1001680795016,24.4,3387,28.4,3886,3,WALK + BUS,17.8,3132,3,BICYCLE + BUS + WALK
6199A156F32D1617,42.365188,-71.060788,42.3800453469331,-71.0730457305908,26.9,2883,20.8,3625,3,WALK + SUBWAY,26.9,2883,1,BICYCLE
61D0DB45EF98BA70,42.3635601584299,-71.0821679234505,42.373268,-71.118579,36.7,5009,16.6,3539,2,WALK + SUBWAY,21.9,5602,3,BICYCLE + SUBWAY + WALK
6200269DF3D42EED,42.386075974,-71.078204274,42.3581,-71.093198,33.5,5428,30.3,5921,3,WALK + BUS,33.5,5428,1,BICYCLE
621B5A9E5CBD9283,42.3743392537052,-71.1196643114636,42.34949599514,-71.1005759239197,26.7,4265,27.4,5713,4,WALK + BUS + TRAM,26.7,4265,1,BICYCLE
622BBA279FFEEE38,42.347817779,-71.08742094,42.366426,-71.105495,34.9,3177,12.7,2712,2,WALK + BUS,19.3,3048,3,BICYCLE + BUS + WALK
6249890EC194CC3C,42.3722168027866,-71.121880710125,42.3581,-71.093198,22,3189,20,3313,3,WALK + BUS,17,3093,3,BICYCLE + BUS + WALK
625BF5205F6BD3C7,42.350820422,-71.08981204,42.3508268066909,-71.0898108780384,0.4,21,0.5,328,1,WALK,0.4,21,1,BICYCLE
62991B01596BF056,42.321558237,-71.110015869,42.316966,-71.104374,6.1,878,15.3,900,1,WALK,6.1,878,1,BICYCLE
62B94B4D64AD0946,42.357229352,-71.18617332,42.3627738854961,-71.1576485449041,24,3337,23.6,4720,4,WALK + BUS,24,3337,1,BICYCLE
62B9E485C4D7BD64,42.36722,-71.08903,42.3516920188597,-71.1190348863602,29.9,4108,26.8,5536,5,WALK + BUS,29.9,4108,1,BICYCLE
62FDAF38EEF0DB55,42.366277,-71.09169,42.3730797979349,-71.0863423366573,12,1551,9.3,1650,3,BUS + WALK,12,1551,1,BICYCLE
